Task ID	Created At	Completed At	Last Modified	Name	Assignee	Assignee Email	Start Date	Due Date	Tags	Notes	Projects	Parent Task
477366762702640	2017-11-13	2017-11-13	2017-11-13	ComparaDentistas	zuza	zuza@rtaventures.com			outgoing,Spain,dental	Online service for dental treatments.: Spain, competitor in dental, 100K	Deal Flow Log: to review	
477366782297849	2017-11-13	2017-11-13	2017-11-13	StemTek Therapeutics	zuza	zuza@rtaventures.com			outgoing,Spain	StemTek is a biopharmaceutical company focused on the research and development of drugs for cancer treatment.: Spain, ,	Deal Flow Log: to review	
477366762561165	2017-11-13	2017-11-13	2017-11-13	GoodGut	zuza	zuza@rtaventures.com			outgoing,Spain	GoodGut is a biotech company dedicated to designing products for supporting the diagnosis and treatment of digestive diseases: â‚¬799,000 Spain, ,	Deal Flow Log: to review	
477366783151445	2017-11-13	2017-11-13	2017-11-13	Vytrus Biotech	zuza	zuza@rtaventures.com			outgoing,Spain	Vytrus Biotech was born as a spin-off company of the Faculty of Pharmacy at the University of Barcelona: â‚¬1,604,382 Spain, ,	Deal Flow Log: to review	
477366185709470	2017-11-13	2017-11-13	2017-11-13	BitBrain Technologies	zuza	zuza@rtaventures.com			outgoing,Spain	BitBrain collects, processes and organizes bio-neuro raw data and human emotional and cognitive information for new products and services.: â‚¬1,600,000 Spain, ,	Deal Flow Log: to review	
477366167190218	2017-11-13	2017-11-13	2017-11-13	Delos Clinical	zuza	zuza@rtaventures.com			outgoing,Spain	Delos Clinical is a clinical research organization providing high-quality services for research, development, and biomedical innovation.: Spain, ,	Deal Flow Log: to review	
477366763589700	2017-11-13	2017-11-13	2017-11-13	Datasalud Sistemas	zuza	zuza@rtaventures.com			outgoing,Spain	Datasalud Sistemas is an electronic personal health file that enables users to track and manage their health records.: Spain, PHR, poor traction	Deal Flow Log: to review	
477366217424746	2017-11-13	2017-11-13	2017-11-13	Bios Urn	zuza	zuza@rtaventures.com			outgoing,Spain	Bios Urn offers the worldÂ´s first biodegradable urn designed to convert ashes into a tree, after life.: Spain, ,	Deal Flow Log: to review	
477366789164587	2017-11-13	2017-11-13	2017-11-13	Teams	zuza	zuza@rtaventures.com			outgoing,Spain	Teams is a tool to make your company social easily.: Spain, not really healthcare, poor traction	Deal Flow Log: to review	
477365357081700	2017-11-13	2017-11-13	2017-11-13	ASTUS Medical	zuza	zuza@rtaventures.com			outgoing,Spain	Astus Medical Technology is the first company to develop video equipment laparoscopy with digital technology.: Spain, ,	Deal Flow Log: to review	
477366198168975	2017-11-13	2017-11-13	2017-11-13	LiffeHealth	zuza	zuza@rtaventures.com			outgoing,Spain	Your Personal Health Record in the Cloud, made â€‹â€‹easy.: Spain, , kaputt?	Deal Flow Log: to review	
477366795856961	2017-11-13	2017-11-13	2017-11-13	MJN Neuroservices	zuza	zuza@rtaventures.com			outgoing,Spain	MJN develops high-technology innovative devices to predict epileptic seizures: Spain, ,	Deal Flow Log: to review	
477366195175365	2017-11-13	2017-11-13	2017-11-13	neomed-Spain	zuza	zuza@rtaventures.com			outgoing,Spain	Neomed-Spain is a professional network for doctors to connect with other doctors, find resources for training and work, and more.: Spain, , poor traction	Deal Flow Log: to review	
477366801947782	2017-11-13	2017-11-13	2017-11-13	Greenyway	zuza	zuza@rtaventures.com			outgoing,Spain	Greenyway is a Spain-based company that manufactures healthy and eco-friendly products.: Spain, ,	Deal Flow Log: to review	
477366183721012	2017-11-13	2017-11-13	2017-11-13	Doctor24	zuza	zuza@rtaventures.com			outgoing,Spain,telemedicine	We add the best doctors to an usable and secure product to offer an advanced videoconsultation service.: Spain, telemedicine, 1K	Deal Flow Log: to review	
477366184824478	2017-11-13	2017-11-13	2017-11-13	Loadness	zuza	zuza@rtaventures.com			outgoing,Spain	Quick and easy monitoring of your athletes' internal training load: Spain, fitness, old school,	Deal Flow Log: to review	
477366811885192	2017-11-13	2017-11-13	2017-11-13	AbantSistemas	zuza	zuza@rtaventures.com			outgoing,Spain	AbantSistemas is an application developing company who has clients from various countries. They have made a good reputation with their: Spain, ,	Deal Flow Log: to review	
477366805750527	2017-11-13	2017-11-13	2017-11-13	Kiro Robotics	zuza	zuza@rtaventures.com			outgoing,Spain	Kiro Robotics is a technology company that specializes in the automation of machinery for the hospital sector.: Spain, ,	Deal Flow Log: to review	
477366782677996	2017-11-13	2017-11-13	2017-11-13	Digna Biotech	zuza	zuza@rtaventures.com			outgoing,Spain	Digna Biotech is a spin-off of the Centre for Applied Medical Research (CIMA) of the University of Navarra in Pamplona, jointly owned by: Spain, ,	Deal Flow Log: to review	
477366812492818	2017-11-13	2017-11-13	2017-11-13	TSB	zuza	zuza@rtaventures.com			outgoing,Spain	TSB is a healthcare technology company dedicated to the research, development, and deployment of new technologies in social and health care.: Spain, ,	Deal Flow Log: to review	
477366788900965	2017-11-13	2017-11-13	2017-11-13	Mas MÃ©dico	zuza	zuza@rtaventures.com			outgoing,Spain	Mas MÃ©dico is provider of medical diagnosis & remedy.: â‚¬210,000 Spain, , poor traction	Deal Flow Log: to review	
477366183721018	2017-11-13	2017-11-13	2017-11-13	Independi	zuza	zuza@rtaventures.com			outgoing,Spain	E-commerce for Seniors and dependence.: Spain, ecommerce, 25K	Deal Flow Log: to review	
477366818278041	2017-11-13	2017-11-13	2017-11-13	Ocaso	zuza	zuza@rtaventures.com			outgoing,Spain	Ocaso is a brokerage agency that offers home, vacation, and property insurances.: Spain, ,	Deal Flow Log: to review	
477366821085801	2017-11-13	2017-11-13	2017-11-13	Bacmine	zuza	zuza@rtaventures.com			outgoing,Spain	Bacmine is a synthetic biology company that produces bacterial factories and novel biologicals.: Spain, ,	Deal Flow Log: to review	
477366793990033	2017-11-13	2017-11-13	2017-11-13	Farmaciaonline.es	zuza	zuza@rtaventures.com			outgoing,Spain	Farmaciaonline.es ofrece una amplia gama de productos farmacÃ©uticos y de parafarmacia a travÃ©s de la web.: Spain, , meagre traction	Deal Flow Log: to review	
477366818005435	2017-11-13	2017-11-13	2017-11-13	AnatGe	zuza	zuza@rtaventures.com			outgoing,Spain	AnatGe designs and produces medical devices in the field of oncology which are related to the implementation of SBRT and SRS.: Spain, ,	Deal Flow Log: to review	
477366790120312	2017-11-13	2017-11-13	2017-11-13	Doctuo	zuza	zuza@rtaventures.com			outgoing,Spain	Doctuo is an online platform that connects medical doctors, patients, and insurers to share information and more.: Spain, , v poor traction	Deal Flow Log: to review	
477366826701869	2017-11-13	2017-11-13	2017-11-13	HBiO	zuza	zuza@rtaventures.com			outgoing,Spain	HBiO is a cleantech company that designs, installs, and maintains greywater regeneration systems.: Spain, ,	Deal Flow Log: to review	
477366213352412	2017-11-13	2017-11-13	2017-11-13	Techinside	zuza	zuza@rtaventures.com			outgoing,Spain	Techinside is a technology company that provides smart textile headbands.: Spain, ,	Deal Flow Log: to review	
477364430650221	2017-11-13	2017-11-13	2017-11-13	monazen World	zuza	zuza@rtaventures.com			outgoing,Spain	Monazen is a Spanish language wellness guide offering spa, yoga, pilates, and natural therapy related content.: Spain, , kaputt?	Deal Flow Log: to review	
477366812291023	2017-11-13	2017-11-13	2017-11-13	Coractiva	zuza	zuza@rtaventures.com			outgoing,Spain	Coractiva offers a portfolio of cardiovascular checkups to ensure the security of heart health in athletes.: Spain, ,	Deal Flow Log: to review	
477366825807365	2017-11-13	2017-11-13	2017-11-13	doctordoctor.es	zuza	zuza@rtaventures.com			outgoing,Spain	doctordoctor is a digital health platform that provides health realated advices.: Spain, competitor, 20K	Deal Flow Log: to review	
477366781659668	2017-11-13	2017-11-13	2017-11-13	Helpest 21	zuza	zuza@rtaventures.com			outgoing,Spain	Helpest 21, nuestros servicios se dirigen a detectar los defectos estructurales de la madera,.: Spain, ,	Deal Flow Log: to review	
477366825083884	2017-11-13	2017-11-13	2017-11-13	Navandu	zuza	zuza@rtaventures.com			outgoing,Spain	Navandu is a company that specializes in medical technology services.: Spain, ,	Deal Flow Log: to review	
477366825083890	2017-11-13	2017-11-13	2017-11-13	Galgo Medical	zuza	zuza@rtaventures.com			outgoing,Spain	Imaging Software Solutions for a Global Medical Device Industry: $1,139,043 Spain, , poor traction?	Deal Flow Log: to review	
477367654823565	2017-11-13	2017-11-13	2017-11-13	Barcelona Digital	zuza	zuza@rtaventures.com			outgoing,Spain	Barcelona Digital is a technology center specialized in the application of ICTs on the fields of healthcare, security etc.: Spain, ,	Deal Flow Log: to review	
477366776030533	2017-11-13	2017-11-13	2017-11-13	Glen Biotech	zuza	zuza@rtaventures.com			outgoing,Spain	Glen Biotech develops sustainable solutions for the agricultural industry.: Spain, ,	Deal Flow Log: to review	
477367657799126	2017-11-13	2017-11-13	2017-11-13	SOMUDEN	zuza	zuza@rtaventures.com			outgoing,Spain	SomudÃ:copyright:n, Inc. is a service provider of clinics dental and dental laboratories.: Spain, , kaputt?	Deal Flow Log: to review	
477367658732548	2017-11-13	2017-11-13	2017-11-13	Pharmacius.com	zuza	zuza@rtaventures.com			outgoing,Spain	Pharmacius.com is an online pharmacy that retails beauty products, cosmetics, and baby products.: Spain, , 300K	Deal Flow Log: to review	
477367659772184	2017-11-13	2017-11-13	2017-11-13	Sina ADI	zuza	zuza@rtaventures.com			outgoing,Spain	Sina is a company that produces software to manage clinical data. Users can add sheets of fields from their medical areas. Users can then: Spain, , kaputt?	Deal Flow Log: to review	
477367662795144	2017-11-13	2017-11-13	2017-11-13	Orbital Critical Systems	zuza	zuza@rtaventures.com			outgoing,Spain	Orbital CS is a innovative company specialized in an integral service for development & IV&V for avionics and defense systems.: Spain, ,	Deal Flow Log: to review	
477367663747724	2017-11-13	2017-11-13	2017-11-13	SmartSalus	zuza	zuza@rtaventures.com			outgoing,Spain	Le vamos a ofrecer los mejores mÃ©dicos y los mejores tratamientos mÃ©dicos en tu ciudad a precio SMART.: Spain, ,	Deal Flow Log: to review	
477367664431388	2017-11-13	2017-11-13	2017-11-13	Groupnote	zuza	zuza@rtaventures.com			outgoing,Spain	One way group texting for any school and business: â‚¬130,000 Spain, ,	Deal Flow Log: to review	
477367653587953	2017-11-13	2017-11-13	2017-11-13	Oncostellae	zuza	zuza@rtaventures.com			outgoing,Spain	Oncostellae focuses on the discovery of new pharmaceutically active compounds and their development, from its initial phase: $1,000,000 Spain, ,	Deal Flow Log: to review	
477366772976526	2017-11-13	2017-11-13	2017-11-13	Brand Ambassador Club	zuza	zuza@rtaventures.com			outgoing,Spain	Brand Ambassador Club an HR Marketing Agency specialized in Employer Branding strategies to make your company stand out from the crowd.: Spain, ,	Deal Flow Log: to review	
477367667065530	2017-11-13	2017-11-13	2017-11-13	IGlobalMed	zuza	zuza@rtaventures.com			outgoing,Spain	IGlobalMed is a website that offers medical services of the most prestigious clinics in Spain at discounted prices.: Spain, provider offering discounts, 50K monthly visits	Deal Flow Log: to review	
477366821843164	2017-11-13	2017-11-13	2017-11-13	Cebiotex	zuza	zuza@rtaventures.com			outgoing,Spain	Cebiotex is a spin-off of Universitat PolitÃ¨cnica de Catalunya (UPC) and Hospital Sant Joan de DÃ©u (HSJD): â‚¬2,400,000 Spain, ,	Deal Flow Log: to review	
477367661320613	2017-11-13	2017-11-13	2017-11-13	Inmedics	zuza	zuza@rtaventures.com			outgoing,Spain,doctors' network	Inmedics is an independent online community platform for physicians.: Spain, , kaputt?	Deal Flow Log: to review	
477366178389769	2017-11-13	2017-11-13	2017-11-13	Paravegetarianos	zuza	zuza@rtaventures.com			outgoing,Spain	The first vegan and vegetarian network.: Spain, ,	Deal Flow Log: to review	
477365382362605	2017-11-13	2017-11-13	2017-11-13	SendaBio	zuza	zuza@rtaventures.com			outgoing,Spain	SendaBio is an international company of reference for its commitment and values aimed at contributing to improving peopleâ€™s health.: Spain, , poor traction?	Deal Flow Log: to review	
477365396415907	2017-11-13	2017-11-13	2017-11-13	Contactel	zuza	zuza@rtaventures.com			outgoing,Spain	Efficient management of contacts: Spain, ,	Deal Flow Log: to review	
477366164141077	2017-11-13	2017-11-13	2017-11-13	StreetMatching	zuza	zuza@rtaventures.com			outgoing,Spain	StreetMatching te permite entrar en contacto con la persona que te cautivÃ_ en la calle, en una cafeterÃ_a, en un concierto.: Spain, ,	Deal Flow Log: to review	
477366175236413	2017-11-13	2017-11-13	2017-11-13	CatalogIndustry	zuza	zuza@rtaventures.com			outgoing,Spain	CatalogIndustry facilitates a website that gives access to catalogs, brochures, and technical documentation of manufacturers and suppliers.: Spain, ,	Deal Flow Log: to review	
477366174174331	2017-11-13	2017-11-13	2017-11-13	Meduba	zuza	zuza@rtaventures.com			outgoing,Spain	Meduba is a crowd-funding platform that promotes the installation of defibrillators.: Spain, ,	Deal Flow Log: to review	
477366173999663	2017-11-13	2017-11-13	2017-11-13	Syrtance Cosmetics	zuza	zuza@rtaventures.com			outgoing,Spain	SYRTANCE is a cosmetic brand that develops facial products, shampoos, hair styling and finishing products, moisturizers, and more for men.: Spain, ,	Deal Flow Log: to review	
477365374430146	2017-11-13	2017-11-13	2017-11-13	MHEALTH ALERT	zuza	zuza@rtaventures.com			outgoing,Spain	MHEALTH ALERT is a Spain-based platform that provides tele monitoring services to the elderly and chronic patients.: Spain, chronic disease, interesting traffic spike	Deal Flow Log: to review	
477365376330536	2017-11-13	2017-11-13	2017-11-13	SCM Neuroscience	zuza	zuza@rtaventures.com			outgoing,Spain	SCM is a Neuroscience startup that offers expert advisory in various areas of Neuroscience.: Spain, ,	Deal Flow Log: to review	
477365405588348	2017-11-13	2017-11-13	2017-11-13	Wolfhouse	zuza	zuza@rtaventures.com			outgoing,Spain	WolfhouseÂ® is helping to bring teams together to live, work and play. Unique off-sites and team retreats for companies and startups.: Spain, ,	Deal Flow Log: to review	
477366165860950	2017-11-13	2017-11-13	2017-11-13	FRESS	zuza	zuza@rtaventures.com			outgoing,Spain	FRESS is an emergency response social network that connects its users to public safety lines via a smartphone application.: $700,000 Spain, , kaputt	Deal Flow Log: to review	
477364405292758	2017-11-13	2017-11-13	2017-11-13	Tecnalia	zuza	zuza@rtaventures.com			outgoing,Spain	Technological and scientific development: Spain, ,	Deal Flow Log: to review	
477366158781761	2017-11-13	2017-11-13	2017-11-13	DBS Screening	zuza	zuza@rtaventures.com			outgoing,Spain	DBS Screening develops kits that facilitate an early blood diagnosis of diseases for individuals in disadvantaged communities.: Spain, ,	Deal Flow Log: to review	
477366156619667	2017-11-13	2017-11-13	2017-11-13	Agro2Agri	zuza	zuza@rtaventures.com			outgoing,Spain	Agro2Agri is specialized in the production and marketing of biostimulant products mainly based on amino acids.: Spain, ,	Deal Flow Log: to review	
477365396820894	2017-11-13	2017-11-13	2017-11-13	IDEAS CLAVE	zuza	zuza@rtaventures.com			outgoing,Spain	IDEAS CLAVE emphasizes ideas that affect the society such as art, urban planning, politics, technology, medicine, or any other field.: Spain, ,	Deal Flow Log: to review	
477365401507825	2017-11-13	2017-11-13	2017-11-13	HealthApp	zuza	zuza@rtaventures.com			outgoing,Spain	In HealthApp we believe in health care professionals and their commitment with the patient.: Spain, some old school health apps?,	Deal Flow Log: to review	
477365405755327	2017-11-13	2017-11-13	2017-11-13	Leukos Biotech	zuza	zuza@rtaventures.com			outgoing,Spain	Leukos Biotech is a biopharmaceutical company: â‚¬3,500,000 Spain, ,	Deal Flow Log: to review	
477365368896512	2017-11-13	2017-11-13	2017-11-13	Tergum	zuza	zuza@rtaventures.com			outgoing,Spain	Tergum is a company that offers cosmetics based on biotechnology, not on marketing campaigns.: $117,500 Spain, ,	Deal Flow Log: to review	
477365405444740	2017-11-13	2017-11-13	2017-11-13	TellmeGen	zuza	zuza@rtaventures.com			outgoing,Spain,genetics	TellmeGen helps people identify possible future illnesses and sensitivities inherent in their genes.: â‚¬200,000 Spain, ,	Deal Flow Log: to review	
477367662214143	2017-11-13	2017-11-13	2017-11-13	Natac	zuza	zuza@rtaventures.com			outgoing,Spain	Become a worldwide reference company in quality of life improvement by applying the benefits of nature through scientific knowledge.: Spain, ,	Deal Flow Log: to review	
477364440584724	2017-11-13	2017-11-13	2017-11-13	Inova Simple Inspiracion	zuza	zuza@rtaventures.com			outgoing,Spain	Next biggest invention in RT: Spain, ,	Deal Flow Log: to review	
477365399347629	2017-11-13	2017-11-13	2017-11-13	Handymed	zuza	zuza@rtaventures.com			outgoing,Spain,telemedicine	Medical doctor via videoconference: Spain, , kaputt?	Deal Flow Log: to review	
477365396415898	2017-11-13	2017-11-13	2017-11-13	Tedcas	zuza	zuza@rtaventures.com			outgoing,Spain	Tedcas is focused on the implementation of natural user interfaces for optoelectronic device-based healthcare applications.: â‚¬490,000 Spain, ,	Deal Flow Log: to review	
477365388013684	2017-11-13	2017-11-13	2017-11-13	Exovite	zuza	zuza@rtaventures.com			outgoing,Spain	Exovite offers a personalized 3D splint that fits treated muscle and allows for a more comfortable restraint of damaged muscle.: Spain, ,	Deal Flow Log: to review	
477365393975903	2017-11-13	2017-11-13	2017-11-13	Medivip	zuza	zuza@rtaventures.com			outgoing,Spain	MediVip provides periodic offers of medical services such as cosmetic surgery, orthodontics, and ophthalmology.: Spain, ,	Deal Flow Log: to review	
477365392690027	2017-11-13	2017-11-13	2017-11-13	Human Affinity Platform	zuza	zuza@rtaventures.com			outgoing,Spain	Human Affinity Platform (HAP) The power of the new generation of predictive personality algorithms.: â‚¬10,000 Spain, not interesting,	Deal Flow Log: to review	
477365357348362	2017-11-13	2017-11-13	2017-11-13	Neuroelectrics	zuza	zuza@rtaventures.com			outgoing,Spain,EEG	NeuroelectricsÂ:registered: is a digital brain health company that diagnoses and treats brain disorders, and improves overall brain health.: Spain, EEG,	Deal Flow Log: to review	
477364463243433	2017-11-13	2017-11-13	2017-11-13	My KerBox	zuza	zuza@rtaventures.com			outgoing,Spain	My KerBox is an ecommerce company and offer its users products for health care.: Spain, , poor traction	Deal Flow Log: to review	
477364437582157	2017-11-13	2017-11-13	2017-11-13	igaleno	zuza	zuza@rtaventures.com			outgoing,Spain	igaleno operates as an online clinical management service for healthcare professionals.: Spain, , poor traction	Deal Flow Log: to review	
477364471415702	2017-11-13	2017-11-13	2017-11-13	Dietox	zuza	zuza@rtaventures.com			outgoing,Spain	Dietox, holistic detox therapies.: â‚¬1,330,051 Spain, ,	Deal Flow Log: to review	
477365376796334	2017-11-13	2017-11-13	2017-11-13	Animalvitae	zuza	zuza@rtaventures.com			outgoing,Spain,animals	Animalvitae allows pet owners to control all veterinary and personal aspects of the lives of their animals.: $335,194 Spain, ,	Deal Flow Log: to review	
477365373944401	2017-11-13	2017-11-13	2017-11-13	farmaciamarket	zuza	zuza@rtaventures.com			outgoing,Spain	farmaciamarket is a products market leading brands in food and child care, cosmetics for adults and sexual health.: â‚¬600,000	Deal Flow Log: to review	
477367667435372	2017-11-13	2017-11-13	2017-11-13	Oval Sound	zuza	zuza@rtaventures.com			outgoing,Spain	Oval Sound provides the technology and tools for everyone to enjoy the emotion of creating musical beauty.: $815,841 Spain, ,	Deal Flow Log: to review	
477366180010017	2017-11-13	2017-11-13	2017-11-13	SuperGanadero	zuza	zuza@rtaventures.com			outgoing,Spain	SuperGanadero offers SmartFarmr, software for pig farms to increase its performance and productivity.: Spain, , kaputt?	Deal Flow Log: to review	
477367674898271	2017-11-13	2017-11-13	2017-11-13	Eodyne Systems	zuza	zuza@rtaventures.com			outgoing,Spain	Technological solutions for neuro-rehabilitation to improve quality of life: Spain, ,	Deal Flow Log: to review	
477367681701573	2017-11-13	2017-11-13	2017-11-13	Optretina	zuza	zuza@rtaventures.com			outgoing,Spain	OPTretina is a network of opticians, optometrists, and ophthalmologists that helps people know if they have a problem in their eyes.: Spain, ,	Deal Flow Log: to review	
477366180154728	2017-11-13	2017-11-13	2017-11-13	MedicOnline.ES	zuza	zuza@rtaventures.com			outgoing,Spain	Tu Salud Online: Spain, health info app,	Deal Flow Log: to review	
477367681086606	2017-11-13	2017-11-13	2017-11-13	microbial systems	zuza	zuza@rtaventures.com			outgoing,Spain	microbial systems a biotech company develops and produces molecular microbiology pcr based detection systems intended for agri food.: Spain, ,	Deal Flow Log: to review	
477365360371576	2017-11-13	2017-11-13	2017-11-13	Genoclinics	zuza	zuza@rtaventures.com			outgoing,Spain	GenoClinics is a technology-based enterprise that provides genetic and genomic services.: Spain, ,	Deal Flow Log: to review	
477367687117410	2017-11-13	2017-11-13	2017-11-13	MENA PRESTIGE	zuza	zuza@rtaventures.com			outgoing,Spain	MENA PRESTIGE is an information technology and services company.: $200,000 Spain,	Deal Flow Log: to review	
477365384490355	2017-11-13	2017-11-13	2017-11-13	MagicBerrys	zuza	zuza@rtaventures.com			outgoing,Spain	MagicBerrys are a group of young entrepreneurs, graduates in Pharmacy, Business Administration and Law from: Spain, ,	Deal Flow Log: to review	
477367691823898	2017-11-13	2017-11-13	2017-11-13	Dentalzon	zuza	zuza@rtaventures.com			outgoing,Spain	We are the first marketplace to compare, select and buy dental supplies from anywhere in the world, including your own current supllier.: Spain, dental supplies,	Deal Flow Log: to review	
477367692549491	2017-11-13	2017-11-13	2017-11-13	Minoryx Therapeutics	zuza	zuza@rtaventures.com			outgoing,Spain	Minoryx Therapeutics offers pharmacological chaperones, which are small molecule drugs used for the treatment of genetic diseases.: â‚¬22,500,000 Spain, ,	Deal Flow Log: to review	
477367676323737	2017-11-13	2017-11-13	2017-11-13	Herbalinea	zuza	zuza@rtaventures.com			outgoing,Spain	Distributor Independiente Herbalife: Spain, ,	Deal Flow Log: to review	
477367675270127	2017-11-13	2017-11-13	2017-11-13	Saferoom	zuza	zuza@rtaventures.com			outgoing,Spain	Control center for your encrypted data across online apps starting with Evernote.: Spain, document encryption,,	Deal Flow Log: to review	
477367652241805	2017-11-13	2017-11-13	2017-11-13	TrioMed Innovations	zuza	zuza@rtaventures.com			outgoing,Spain	TrioMed Innovations develops antimicrobial technologies and products to prevent the spreading of infections and diseases.: $6,000,000 Spain, ,	Deal Flow Log: to review	
477367698165302	2017-11-13	2017-11-13	2017-11-13	Primum Health IT	zuza	zuza@rtaventures.com			outgoing,Spain	Primum Health IT develops patient monitoring platforms designed to help health organizations monitor their distant patients.: Spain, , v poo traction	Deal Flow Log: to review	
477367699433748	2017-11-13	2017-11-13	2017-11-13	Barkibu	zuza	zuza@rtaventures.com			outgoing,Spain,animals	Barkibu is a web and mobile application that enables pet lovers to book veterinary appointments and to ask a vet online: â‚¬1,350,000 Spain, ,	Deal Flow Log: to review	
477367703319761	2017-11-13	2017-11-13	2017-11-13	Collaborative Perks	zuza	zuza@rtaventures.com			outgoing,Spain,employer	Collaborative Perks is a passionate team of developers & customer service specialists, willing to provide the best services for company.: Spain, employer,	Deal Flow Log: to review	
477368847981762	2017-11-13	2017-11-13	2017-11-13	Adan Medical innovation	zuza	zuza@rtaventures.com			outgoing,Spain	Adan Medical is a digital health company that develops integrated solutions for the management of anaphylaxis (severe allergic reactions): Spain, ,	Deal Flow Log: to review	
477368849025658	2017-11-13	2017-11-13	2017-11-13	AQUAECA	zuza	zuza@rtaventures.com			outgoing,Spain	AQUAECA is a solution that helps to disinfect is efficiently produced from the salt and water by the electrochemical activation.: Spain, ,	Deal Flow Log: to review	
477367646115804	2017-11-13	2017-11-13	2017-11-13	Top Doctors	zuza	zuza@rtaventures.com			outgoing,Spain	Global leader on trustworthy and up to date data on choosing leading medical professionals, bringing them closer to patients through tech: â‚¬4,600,000 Spain,	Deal Flow Log: to review	
477368849171180	2017-11-13	2017-11-13	2017-11-13	MedLab Media Group	zuza	zuza@rtaventures.com			outgoing,Spain,medical education	MedLab Media Group is an innovative technological start-up, focused on improving Medicine worldwide through AI, Machine Learning, EHR.: medical education, poor traction	Deal Flow Log: to review	
477368855704218	2017-11-13	2017-11-13	2017-11-13	Cuipon	zuza	zuza@rtaventures.com			outgoing,Spain	Cuipon is a daily deals company that offers daily discounts on the biggest leisure, gastronomy, aesthetics, education, health and many.:	Deal Flow Log: to review	
477368856257485	2017-11-13	2017-11-13	2017-11-13	Zera Intein Protein Solutions	zuza	zuza@rtaventures.com			outgoing,Spain	Zera Intein Protein Solutions develops, implements, and licenses cell-based biomanufacturing technologies.: Spain	Deal Flow Log: to review	
477367691744947	2017-11-13	2017-11-13	2017-11-13	Discubre	zuza	zuza@rtaventures.com			outgoing,Spain	Search and compare in the marketplace leader of the orthopedics and accessibility sector.: â‚¬129,690 Spain,	Deal Flow Log: to review	
477367691080842	2017-11-13	2017-11-13	2017-11-13	Zitralia	zuza	zuza@rtaventures.com			outgoing,Spain	Virtual Management for Work Station: Spain, kaputt?	Deal Flow Log: to review	
477367700383289	2017-11-13	2017-11-13	2017-11-13	Valres	zuza	zuza@rtaventures.com			outgoing,Spain	Valres manages medical waste such as biological waste, infectious risk, and cytotoxic waste of hospitals, clinics, and government bodies.: Spain,	Deal Flow Log: to review	
477368862901672	2017-11-13	2017-11-13	2017-11-13	DEA-Drones	zuza	zuza@rtaventures.com			outgoing,Spain	Helping Emergency Services respond faster to critical situations and make them more efficient.: Spain, kaputt?	Deal Flow Log: to review	
477366767230821	2017-11-13	2017-11-13	2017-11-13	AD Particles	zuza	zuza@rtaventures.com			outgoing,Spain	Company specialized in the design and production of solutions for different markets using an original nanoparticle dispersion technology: Spain,	Deal Flow Log: to review	
477368867034308	2017-11-13	2017-11-13	2017-11-13	Wake App Health	zuza	zuza@rtaventures.com			outgoing,Spain	Health Innovation Company, specialized in mHealth: Spain, soft house,	Deal Flow Log: to review	
477368867925799	2017-11-13	2017-11-13	2017-11-13	Web Consultas	zuza	zuza@rtaventures.com			outgoing,Spain	Webconsultas Healthcar S.L. is a web si: Spain, health journal, 10M visits	Deal Flow Log: to review	
477367696128560	2017-11-13	2017-11-13	2017-11-13	Linkcare Health Services	zuza	zuza@rtaventures.com			outgoing,Spain,telemedicine	Linkcare Health Services is a telemedicine software company.: Spain, , kaputt	Deal Flow Log: to review	
477367663900599	2017-11-13	2017-11-13	2017-11-13	myKFIT	zuza	zuza@rtaventures.com			outgoing,Spain	myKFIT is a Spain-based fitness, health, and community platform that provides tools for clean eating and exercises.: Spain, , kaputt?	Deal Flow Log: to review	
474917969917288	2017-11-08	2017-11-13	2017-11-13	Outvise	zuza	zuza@rtaventures.com			incoming,Spain	The largest Telecom, Media and Digital specialised consulting marketplace outvise.com Spain, incoming	Deal Flow Log: to review	
476525795478779	2017-11-10	2017-11-10	2017-11-10	Stropid	Piotr Kulesza	piotr@rta.vc			incoming	just an idea	Deal Flow Log: to review	
476232098806548	2017-11-10	2017-11-10	2017-11-10	Metis labs	zuza	zuza@rtaventures.com			network,industrial,UK,Entrepreneur's First '17	Metis Labs General intelligence for industrial metislabs.tech	Deal Flow Log: to review	
476232098806550	2017-11-10	2017-11-10	2017-11-10	Robik	zuza	zuza@rtaventures.com			network,UK,Entrepreneur's First '17	autonomous vehicles robik.ai	Deal Flow Log: to review	
476232098806559	2017-11-10		2017-11-10	Portify	zuza	zuza@rtaventures.com			network,jobs,UK,Entrepreneur's First '17	Portify is building the infrastructure for the future of work portify.co	Deal Flow Log: to review	
473522142557788	2017-11-07	2017-11-07	2017-11-07	Sniper AI	Piotr Kulesza	piotr@rta.vc			incoming,Noah,UK	http://www.recruitmentsmart.com AI for recruitment	Deal Flow Log: to review	
472953009461838	2017-11-07	2017-11-07	2017-11-07	EuroEvents	zuza	zuza@rtaventures.com			outgoing,event,Czech Republic	EuroEvents is founded on the principles of providing state of the art business gatherings for multi-disciplinary industries.: http://euro-events.co/ Czech Republic, ,	Deal Flow Log: to review	
472953012484185	2017-11-07	2017-11-07	2017-11-07	BlindShell	zuza	zuza@rtaventures.com			outgoing,Czech Republic,blind	BlindShell is a smartphone for visually impaired users.: http://blindshell.com/ Czech Republic, ,	Deal Flow Log: to review	
